TRM WS=0, MS=1, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=0, lr=0.001000, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=1 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
1.058921e-02, 2.020742e-04, 2.332746e-06, 1.764140e-04, 0, 1.166373e-06, 2.128631e-05, 8.747799e-07, 7.220609e-01, 1.012122e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.703017, 1.506917e-03, 0.000000, 0.000000 
1.075221e-02, 1.630007e-04, 2.915933e-06, 1.306338e-04, 0, 1.457967e-06, 2.740977e-05, 5.831866e-07, 7.219423e-01, 1.011919e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.704876, 1.509240e-03, 0.000000, 0.000000 
1.100561e-02, 2.533946e-04, 3.499120e-06, 2.108220e-04, 0, 2.915933e-06, 3.499120e-05, 1.166373e-06, 7.218230e-01, 1.011717e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.691628, 1.536099e-03, 0.284153, 0.000000 
1.136485e-02, 3.592430e-04, 3.790713e-06, 3.364987e-04, 0, 1.457967e-06, 1.691241e-05, 5.831866e-07, 7.216933e-01, 1.011512e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.705108, 1.492442e-03, 0.000000, 0.000000 
1.175879e-02, 3.939426e-04, 3.207526e-06, 3.478708e-04, 0, 2.624340e-06, 3.878191e-05, 1.457967e-06, 7.215750e-01, 1.011312e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.700254, 1.531647e-03, 0.000000, 0.000000 
1.205243e-02, 2.936345e-04, 5.248680e-06, 2.361906e-04, 0, 3.499120e-06, 4.782130e-05, 8.747799e-07, 7.214540e-01, 1.011106e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.823824, 1.650909e-03, 0.000000, 0.000000 
1.227724e-02, 2.248184e-04, 3.499120e-06, 1.997414e-04, 0, 1.749560e-06, 1.924516e-05, 5.831866e-07, 7.213214e-01, 1.010893e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.709717, 1.502256e-03, 0.000000, 0.000000 
1.250090e-02, 2.236521e-04, 3.207526e-06, 1.997414e-04, 0, 1.749560e-06, 1.837038e-05, 5.831866e-07, 7.211667e-01, 1.010631e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.725915, 1.502958e-03, 0.000000, 0.000000 
1.271026e-02, 2.093640e-04, 2.332746e-06, 1.874945e-04, 0, 1.166373e-06, 1.778719e-05, 5.831866e-07, 7.210119e-01, 1.010360e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.693579, 1.561138e-03, 0.000000, 0.000000 
1.293712e-02, 2.268596e-04, 3.207526e-06, 2.064481e-04, 0, 1.457967e-06, 1.516285e-05, 5.831866e-07, 7.208808e-01, 1.010152e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.705471, 1.476341e-03, 0.000000, 0.000000 
1.313774e-02, 2.006162e-04, 3.499120e-06, 1.752476e-04, 0, 1.457967e-06, 1.953675e-05, 8.747799e-07, 7.207293e-01, 1.009898e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.708976, 1.482853e-03, 0.000000, 0.000000 
1.335468e-02, 2.169454e-04, 2.624340e-06, 1.944927e-04, 0, 1.457967e-06, 1.778719e-05, 5.831866e-07, 7.205768e-01, 1.009641e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.690616, 1.563036e-03, 0.000000, 0.000000 
1.355996e-02, 2.052817e-04, 2.332746e-06, 1.837038e-04, 0, 1.166373e-06, 1.749560e-05, 5.831866e-07, 7.204467e-01, 1.009437e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.705212, 1.509503e-03, 0.284153, 0.000000 
1.377516e-02, 2.151959e-04, 2.915933e-06, 1.947843e-04, 0, 1.166373e-06, 1.574604e-05, 5.831866e-07, 7.203280e-01, 1.009235e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.825891, 1.689282e-03, 0.000000, 0.000000 
1.400114e-02, 2.259848e-04, 3.499120e-06, 1.982834e-04, 0, 2.915933e-06, 2.041153e-05, 8.747799e-07, 7.201910e-01, 1.009011e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.713995, 1.520881e-03, 0.000000, 0.000000 
1.421022e-02, 2.090724e-04, 2.624340e-06, 1.895356e-04, 0, 1.166373e-06, 1.516285e-05, 5.831866e-07, 7.200343e-01, 1.008741e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.711466, 1.486923e-03, 0.000000, 0.000000 
1.440442e-02, 1.942011e-04, 3.207526e-06, 1.740812e-04, 0, 1.166373e-06, 1.516285e-05, 5.831866e-07, 7.198806e-01, 1.008479e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.692294, 1.534884e-03, 0.000000, 0.000000 
1.463040e-02, 2.259848e-04, 3.207526e-06, 2.023658e-04, 0, 1.457967e-06, 1.837038e-05, 5.831866e-07, 7.197511e-01, 1.008273e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.708551, 1.483437e-03, 0.000000, 0.000000 
1.485114e-02, 2.207361e-04, 2.041153e-06, 1.988666e-04, 0, 1.457967e-06, 1.778719e-05, 5.831866e-07, 7.196333e-01, 1.008071e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.691834, 1.571805e-03, 0.000000, 0.000000 
1.497302e-02, 1.218860e-04, 1.457967e-06, 1.008913e-04, 0, 1.166373e-06, 1.749560e-05, 8.747799e-07, 7.195029e-01, 1.007866e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.695681, 1.543068e-03, 0.000000, 0.000000 
1.518064e-02, 2.076144e-04, 4.082306e-06, 1.839954e-04, 0, 1.749560e-06, 1.720401e-05, 5.831866e-07, 7.193814e-01, 1.007659e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.750132, 1.544733e-03, 0.000000, 0.000000 
1.539438e-02, 2.137379e-04, 3.207526e-06, 1.939095e-04, 0, 1.166373e-06, 1.487126e-05, 5.831866e-07, 7.192476e-01, 1.007418e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.750326, 1.546603e-03, 0.000000, 0.000000 
1.561074e-02, 2.163622e-04, 2.624340e-06, 1.953675e-04, 0, 2.624340e-06, 1.545445e-05, 2.915933e-07, 7.191136e-01, 1.007179e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.717699, 1.509873e-03, 0.284153, 0.000000 
1.585539e-02, 2.446468e-04, 3.207526e-06, 2.041153e-04, 0, 2.332746e-06, 3.411642e-05, 8.747799e-07, 7.189579e-01, 1.006908e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.709423, 1.514061e-03, 0.000000, 0.000000 
1.611549e-02, 2.601012e-04, 3.207526e-06, 2.181118e-04, 0, 2.624340e-06, 3.528279e-05, 8.747799e-07, 7.188381e-01, 1.006702e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.706570, 1.504116e-03, 0.000000, 0.000000 
1.634176e-02, 2.262764e-04, 3.499120e-06, 2.026573e-04, 0, 1.457967e-06, 1.778719e-05, 8.747799e-07, 7.186842e-01, 1.006442e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.688427, 1.544336e-03, 0.000000, 0.000000 
1.653626e-02, 1.944927e-04, 3.207526e-06, 1.755392e-04, 0, 8.747799e-07, 1.428807e-05, 5.831866e-07, 7.185557e-01, 1.006241e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.709816, 1.501740e-03, 0.000000, 0.000000 
1.676253e-02, 2.262764e-04, 2.332746e-06, 1.942011e-04, 0, 2.332746e-06, 2.682658e-05, 5.831866e-07, 7.184017e-01, 1.005977e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.687910, 1.534238e-03, 0.000000, 0.000000 
1.699668e-02, 2.341494e-04, 5.248680e-06, 2.058649e-04, 0, 2.041153e-06, 2.041153e-05, 5.831866e-07, 7.182737e-01, 1.005776e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.718614, 1.510579e-03, 0.000000, 0.000000 
